set_number,set_name,year_released,number_of_parts,image_url,theme_name
76145-1,Eternals' Aerial Assault,2021.0,133.0,https://cdn.rebrickable.com/media/sets/76145-1.jpg,Super Heroes Marvel
76154-1,Deviant Ambush!,2021.0,197.0,https://cdn.rebrickable.com/media/sets/76154-1.jpg,Super Heroes Marvel
76155-1,In Arishem's Shadow,2021.0,493.0,https://cdn.rebrickable.com/media/sets/76155-1.jpg,Super Heroes Marvel
76156-1,Rise of the Domo,2021.0,1049.0,https://cdn.rebrickable.com/media/sets/76156-1.jpg,Super Heroes Marvel
76162-1,Black Widow's Helicopter Chase,2020.0,271.0,https://cdn.rebrickable.com/media/sets/76162-1.jpg,Super Heroes Marvel
76176-1,Escape From The Ten Rings,2021.0,321.0,https://cdn.rebrickable.com/media/sets/76176-1.jpg,Super Heroes Marvel
76177-1,Battle at the Ancient Village,2021.0,406.0,https://cdn.rebrickable.com/media/sets/76177-1.jpg,Super Heroes Marvel
76187-1,Venom,2021.0,565.0,https://cdn.rebrickable.com/media/sets/76187-1.jpg,Super Heroes Marvel
76189-1,Captain America and Hydra Face-Off,2021.0,49.0,https://cdn.rebrickable.com/media/sets/76189-1.jpg,Super Heroes Marvel
76191-1,Infinity Gauntlet,2021.0,590.0,https://cdn.rebrickable.com/media/sets/76191-1.jpg,Super Heroes Marvel
76200-1,Bro Thor's New Asgard,2021.0,265.0,https://cdn.rebrickable.com/media/sets/76200-1.jpg,Super Heroes Marvel
76201-1,Captain Carter & The Hydra Stomper,2021.0,343.0,https://cdn.rebrickable.com/media/sets/76201-1.jpg,Super Heroes Marvel
76202-1,Wolverine Mech Armor,2022.0,142.0,https://cdn.rebrickable.com/media/sets/76202-1.jpg,Super Heroes Marvel
76203-1,Iron Man Mech Armor,2022.0,131.0,https://cdn.rebrickable.com/media/sets/76203-1.jpg,Super Heroes Marvel
76204-1,Black Panther Mech Armor,2022.0,125.0,https://cdn.rebrickable.com/media/sets/76204-1.jpg,Super Heroes Marvel
76205-1,Gargantos Showdown,2022.0,264.0,https://cdn.rebrickable.com/media/sets/76205-1.jpg,Super Heroes Marvel
76206-1,Iron Man Figure,2022.0,381.0,https://cdn.rebrickable.com/media/sets/76206-1.jpg,Super Heroes Marvel
76207-1,Attack on New Asgard,2022.0,159.0,https://cdn.rebrickable.com/media/sets/76207-1.jpg,Super Heroes Marvel
76208-1,The Goat Boat,2022.0,564.0,https://cdn.rebrickable.com/media/sets/76208-1.jpg,Super Heroes Marvel
76209-1,Thor's Hammer,2022.0,979.0,https://cdn.rebrickable.com/media/sets/76209-1.jpg,Super Heroes Marvel
76210-1,Hulkbuster,2022.0,4049.0,https://cdn.rebrickable.com/media/sets/76210-1.jpg,Super Heroes Marvel
76211-1,Shuri's Sunbird,2022.0,355.0,https://cdn.rebrickable.com/media/sets/76211-1.jpg,Super Heroes Marvel
76212-1,Shuri's Lab,2022.0,58.0,https://cdn.rebrickable.com/media/sets/76212-1.jpg,Super Heroes Marvel
76213-1,King Namor's Throne Room,2022.0,355.0,https://cdn.rebrickable.com/media/sets/76213-1.jpg,Super Heroes Marvel
76214-1,Black Panther: War on the Water,2022.0,553.0,https://cdn.rebrickable.com/media/sets/76214-1.jpg,Super Heroes Marvel
76215-1,Black Panther,2022.0,2961.0,https://cdn.rebrickable.com/media/sets/76215-1.jpg,Super Heroes Marvel
76216-1,Iron Man Armory,2022.0,509.0,https://cdn.rebrickable.com/media/sets/76216-1.jpg,Super Heroes Marvel
76218-1,Sanctum Sanctorum,2022.0,2713.0,https://cdn.rebrickable.com/media/sets/76218-1.jpg,Super Heroes Marvel
76223-1,Nano Gauntlet,2022.0,675.0,https://cdn.rebrickable.com/media/sets/76223-1.jpg,Super Heroes Marvel
76232-1,The Hoopty,2023.0,0.0,https://cdn.rebrickable.com/media/sets/76232-1.jpg,Super Heroes Marvel
76245-1,Ghost Rider Mech & Bike,2023.0,264.0,https://cdn.rebrickable.com/media/sets/76245-1.jpg,Super Heroes Marvel
76247-1,The Hulkbuster: The Battle of Wakanda,2023.0,385.0,https://cdn.rebrickable.com/media/sets/76247-1.jpg,Super Heroes Marvel
76248-1,The Avengers Quinjet,2023.0,795.0,https://cdn.rebrickable.com/media/sets/76248-1.jpg,Super Heroes Marvel
76250-1,Wolverine's Adamantium Claws,2023.0,596.0,https://cdn.rebrickable.com/media/sets/76250-1.jpg,Super Heroes Marvel
76251-1,Star-Lord's Helmet,2023.0,602.0,https://cdn.rebrickable.com/media/sets/76251-1.jpg,Super Heroes Marvel
76254-1,Baby Rocket's Ship,2023.0,330.0,https://cdn.rebrickable.com/media/sets/76254-1.jpg,Super Heroes Marvel
76256-1,Ant-Man Construction Figure,2023.0,289.0,https://cdn.rebrickable.com/media/sets/76256-1.jpg,Super Heroes Marvel
76257-1,Wolverine Construction Figure,2023.0,327.0,https://cdn.rebrickable.com/media/sets/76257-1.jpg,Super Heroes Marvel
76258-1,Captain America Construction Figure,2023.0,310.0,https://cdn.rebrickable.com/media/sets/76258-1.jpg,Super Heroes Marvel
76260-1,Black Widow & Captain America Motorcycles,2023.0,130.0,https://cdn.rebrickable.com/media/sets/76260-1.jpg,Super Heroes Marvel
76262-1,Captain America's Shield,2023.0,3128.0,https://cdn.rebrickable.com/media/sets/76262-1.jpg,Super Heroes Marvel
77902-1,Captain Marvel and the Asis,2019.0,280.0,https://cdn.rebrickable.com/media/sets/77902-1.jpg,Super Heroes Marvel
77905-1,Taskmaster's Ambush,2020.0,230.0,https://cdn.rebrickable.com/media/sets/77905-1.jpg,Super Heroes Marvel
CAPTAINMARVEL-1,Mini Captain Marvel Ship,2019.0,46.0,https://cdn.rebrickable.com/media/sets/captainmarvel-1.jpg,Super Heroes Marvel
COMCON027-1,Spider-Woman,2013.0,4.0,https://cdn.rebrickable.com/media/sets/comcon027-1.jpg,Super Heroes Marvel
COMCON053-1,Deadpool Duck,2017.0,3.0,https://cdn.rebrickable.com/media/sets/comcon053-1.jpg,Super Heroes Marvel
SDCC2015-4,All New Captain America (Sam Wilson),2015.0,5.0,https://cdn.rebrickable.com/media/sets/sdcc2015-4.jpg,Super Heroes Marvel
SDCC2016-1,Steve Rogers Captain America,2016.0,4.0,https://cdn.rebrickable.com/media/sets/sdcc2016-1.jpg,Super Heroes Marvel
SDCC2018-1,Sheriff Deadpool,2018.0,5.0,https://cdn.rebrickable.com/media/sets/sdcc2018-1.jpg,Super Heroes Marvel
TRUCAPAM-1,Captain America Mosaic,2016.0,72.0,https://cdn.rebrickable.com/media/sets/trucapam-1.jpg,Super Heroes Marvel
TRUSHIELD-3,Captain America's Shield,2014.0,261.0,https://cdn.rebrickable.com/media/sets/trushield-3.jpg,Super Heroes Marvel
10937-1,Batman: Arkham Asylum Breakout,2012.0,1621.0,https://cdn.rebrickable.com/media/sets/10937-1.jpg,Batman
211901-1,Batman,2019.0,7.0,https://cdn.rebrickable.com/media/sets/211901-1.jpg,Batman
211902-1,Robin,2019.0,7.0,https://cdn.rebrickable.com/media/sets/211902-1.jpg,Batman
211904-1,The Flash,2019.0,6.0,https://cdn.rebrickable.com/media/sets/211904-1.jpg,Batman
211905-1,The Joker,2019.0,9.0,https://cdn.rebrickable.com/media/sets/211905-1.jpg,Batman
211906-1,Armored Batman,2019.0,7.0,https://cdn.rebrickable.com/media/sets/211906-1.jpg,Batman
212007-1,Mr. Freeze,2020.0,17.0,https://cdn.rebrickable.com/media/sets/212007-1.jpg,Batman
212008-1,Batman,2020.0,13.0,https://cdn.rebrickable.com/media/sets/212008-1.jpg,Batman
212009-1,The Riddler,2020.0,10.0,https://cdn.rebrickable.com/media/sets/212009-1.jpg,Batman
212010-1,Batman - Mechanical Arms Backpack,2020.0,14.0,https://cdn.rebrickable.com/media/sets/212010-1.jpg,Batman
212011-1,The Joker & Catapult,2020.0,17.0,https://cdn.rebrickable.com/media/sets/212011-1.jpg,Batman
212113-1,Batman,2021.0,19.0,https://cdn.rebrickable.com/media/sets/212113-1.jpg,Batman
212114-1,Robin,2021.0,10.0,https://cdn.rebrickable.com/media/sets/212114-1.jpg,Batman
212115-1,Batgirl,2021.0,15.0,https://cdn.rebrickable.com/media/sets/212115-1.jpg,Batman
212116-1,The Joker,2021.0,30.0,https://cdn.rebrickable.com/media/sets/212116-1.jpg,Batman
212117-1,The Penguin,2021.0,15.0,https://cdn.rebrickable.com/media/sets/212117-1.jpg,Batman
212118-1,Batman,2021.0,7.0,https://cdn.rebrickable.com/media/sets/212118-1.jpg,Batman
212219-1,Batmobile,2022.0,38.0,https://cdn.rebrickable.com/media/sets/212219-1.jpg,Batman
212220-1,Batman,2022.0,22.0,https://cdn.rebrickable.com/media/sets/212220-1.jpg,Batman
212221-1,Robin and Heli-Pack,2022.0,16.0,https://cdn.rebrickable.com/media/sets/212221-1.jpg,Batman
212222-1,Batcycle,2022.0,29.0,https://cdn.rebrickable.com/media/sets/212222-1.jpg,Batman
212223-1,Batmobile,2022.0,53.0,https://cdn.rebrickable.com/media/sets/212223-1.jpg,Batman
212224-1,Batman on Jet Boat,2022.0,26.0,https://cdn.rebrickable.com/media/sets/212224-1.jpg,Batman
212325-1,Batcycle,2023.0,37.0,https://cdn.rebrickable.com/media/sets/212325-1.jpg,Batman
212326-1,Batman and Batjet,2023.0,34.0,https://cdn.rebrickable.com/media/sets/212326-1.jpg,Batman
212327-1,The Joker,2023.0,7.0,https://cdn.rebrickable.com/media/sets/212327-1.jpg,Batman
212328-1,Batmobile Tumbler,2023.0,58.0,https://cdn.rebrickable.com/media/sets/212328-1.jpg,Batman
30160-1,Bat Jetski,2012.0,38.0,https://cdn.rebrickable.com/media/sets/30160-1.jpg,Batman
30161-1,Batmobile,2012.0,45.0,https://cdn.rebrickable.com/media/sets/30161-1.jpg,Batman
30166-1,Robin and Redbird Cycle,2013.0,40.0,https://cdn.rebrickable.com/media/sets/30166-1.jpg,Batman
30300-1,The Batman Tumbler,2014.0,57.0,https://cdn.rebrickable.com/media/sets/30300-1.jpg,Batman
30301-1,Batwing,2014.0,45.0,https://cdn.rebrickable.com/media/sets/30301-1.jpg,Batman
30303-1,The Joker Bumper Car,2015.0,47.0,https://cdn.rebrickable.com/media/sets/30303-1.jpg,Batman
30455-1,Batmobile,2022.0,68.0,https://cdn.rebrickable.com/media/sets/30455-1.jpg,Batman
30603-1,Batman Classic TV Series - Mr. Freeze,2016.0,16.0,https://cdn.rebrickable.com/media/sets/30603-1.jpg,Batman
30606-1,Nightwing,2016.0,6.0,https://cdn.rebrickable.com/media/sets/30606-1.jpg,Batman
30653-1,Batman 1992,2023.0,40.0,https://cdn.rebrickable.com/media/sets/30653-1.jpg,Batman
40433-1,1989 Batmobile - Limited Edition,2019.0,366.0,https://cdn.rebrickable.com/media/sets/40433-1.jpg,Batman
40453-1,Batman vs. The Penguin & Harley Quinn,2021.0,63.0,https://cdn.rebrickable.com/media/sets/40453-1.jpg,Batman
5004590-1,Bat Pod,2015.0,338.0,https://cdn.rebrickable.com/media/sets/5004590-1.jpg,Batman
5004816-1,Batman Collection,2015.0,0.0,https://cdn.rebrickable.com/media/sets/5004816-1.jpg,Batman
6857-1,The Dynamic Duo Funhouse Escape,2012.0,379.0,https://cdn.rebrickable.com/media/sets/6857-1.jpg,Batman
6858-1,Catwoman Catcycle City Chase,2012.0,89.0,https://cdn.rebrickable.com/media/sets/6858-1.jpg,Batman
6860-1,The Batcave,2012.0,691.0,https://cdn.rebrickable.com/media/sets/6860-1.jpg,Batman
6863-1,Batwing Battle Over Gotham City,2012.0,279.0,https://cdn.rebrickable.com/media/sets/6863-1.jpg,Batman
6864-1,Batmobile and the Two-Face Chase,2012.0,532.0,https://cdn.rebrickable.com/media/sets/6864-1.jpg,Batman
76000-1,Arctic Batman vs. Mr. Freeze: Aquaman on Ice,2013.0,199.0,https://cdn.rebrickable.com/media/sets/76000-1.jpg,Batman
76001-1,The Bat vs. Bane: Tumbler Chase,2013.0,368.0,https://cdn.rebrickable.com/media/sets/76001-1.jpg,Batman
76010-1,Batman: The Penguin Face off,2014.0,137.0,https://cdn.rebrickable.com/media/sets/76010-1.jpg,Batman
76011-1,Batman: Man-Bat Attack,2014.0,185.0,https://cdn.rebrickable.com/media/sets/76011-1.jpg,Batman
76012-1,Batman: The Riddler Chase,2014.0,305.0,https://cdn.rebrickable.com/media/sets/76012-1.jpg,Batman
76013-1,Batman: The Joker Steam Roller,2014.0,488.0,https://cdn.rebrickable.com/media/sets/76013-1.jpg,Batman
76034-1,Batboat Harbor Pursuit,2015.0,265.0,https://cdn.rebrickable.com/media/sets/76034-1.jpg,Batman
76035-1,Jokerland,2015.0,1038.0,https://cdn.rebrickable.com/media/sets/76035-1.jpg,Batman
76052-1,Batman Classic TV Series - Batcave,2016.0,2526.0,https://cdn.rebrickable.com/media/sets/76052-1.jpg,Batman
76053-1,Batman: Gotham City Cycle Chase,2016.0,224.0,https://cdn.rebrickable.com/media/sets/76053-1.jpg,Batman
76054-1,Batman: Scarecrow Harvest of Fear,2016.0,564.0,https://cdn.rebrickable.com/media/sets/76054-1.jpg,Batman
76055-1,Batman: Killer Croc Sewer Smash,2016.0,760.0,https://cdn.rebrickable.com/media/sets/76055-1.jpg,Batman
76056-1,Batman: Rescue from Ra's al Ghul,2016.0,257.0,https://cdn.rebrickable.com/media/sets/76056-1.jpg,Batman
76110-1,Batman: The Attack of the Talons,2018.0,165.0,https://cdn.rebrickable.com/media/sets/76110-1.jpg,Batman
76111-1,Batman: Brother Eye Takedown,2018.0,279.0,https://cdn.rebrickable.com/media/sets/76111-1.jpg,Batman
76112-1,App-Controlled Batmobile,2018.0,331.0,https://cdn.rebrickable.com/media/sets/76112-1.jpg,Batman
76116-1,Batman Batsub and the Underwater Clash,2019.0,183.0,https://cdn.rebrickable.com/media/sets/76116-1.jpg,Batman
76117-1,Batman Mech vs. Poison Ivy Mech,2019.0,394.0,https://cdn.rebrickable.com/media/sets/76117-1.jpg,Batman
76118-1,Mr. Freeze Batcycle Battle,2019.0,212.0,https://cdn.rebrickable.com/media/sets/76118-1.jpg,Batman
76119-1,Batmobile: Pursuit of The Joker,2019.0,352.0,https://cdn.rebrickable.com/media/sets/76119-1.jpg,Batman
76120-1,Batman Batwing and The Riddler Heist,2019.0,501.0,https://cdn.rebrickable.com/media/sets/76120-1.jpg,Batman
76122-1,Batcave Clayface Invasion,2019.0,1073.0,https://cdn.rebrickable.com/media/sets/76122-1.jpg,Batman
76137-1,Batman vs. The Riddler Robbery,2019.0,59.0,https://cdn.rebrickable.com/media/sets/76137-1.jpg,Batman
76138-1,Batman and The Joker Escape,2019.0,171.0,https://cdn.rebrickable.com/media/sets/76138-1.jpg,Batman
76158-1,Batboat The Penguin Pursuit!,2020.0,54.0,https://cdn.rebrickable.com/media/sets/76158-1.jpg,Batman
76159-1,Joker's Trike Chase,2020.0,440.0,https://cdn.rebrickable.com/media/sets/76159-1.jpg,Batman
76160-1,Mobile Bat Base,2020.0,743.0,https://cdn.rebrickable.com/media/sets/76160-1.jpg,Batman
76179-1,Batman & Selina Kyle Motorcycle Pursuit,2021.0,149.0,https://cdn.rebrickable.com/media/sets/76179-1.jpg,Batman
76180-1,Batman vs. The Joker: Batmobile Chase,2021.0,136.0,https://cdn.rebrickable.com/media/sets/76180-1.jpg,Batman
76181-1,Batmobile: The Penguin Chase,2021.0,402.0,https://cdn.rebrickable.com/media/sets/76181-1.jpg,Batman
76182-1,Batman Cowl,2021.0,410.0,https://cdn.rebrickable.com/media/sets/76182-1.jpg,Batman
76183-1,Batcave: The Riddler Face-off,2021.0,590.0,https://cdn.rebrickable.com/media/sets/76183-1.jpg,Batman
76188-1,Batman Classic TV Series Batmobile,2021.0,345.0,https://cdn.rebrickable.com/media/sets/76188-1.jpg,Batman
76220-1,Batman versus Harley Quinn,2022.0,42.0,https://cdn.rebrickable.com/media/sets/76220-1.jpg,Batman
76224-1,Batmobile: Batman vs. The Joker Chase,2023.0,438.0,https://cdn.rebrickable.com/media/sets/76224-1.jpg,Batman
76238-1,Classic TV Series Batman Cowl,2021.0,372.0,https://cdn.rebrickable.com/media/sets/76238-1.jpg,Batman
76239-1,Batmobile Tumbler: Scarecrow Showdown,2021.0,422.0,https://cdn.rebrickable.com/media/sets/76239-1.jpg,Batman
76259-1,Batman Construction Figure,2023.0,275.0,https://cdn.rebrickable.com/media/sets/76259-1.jpg,Batman
76264-1,Batmobile Pursuit: Batman vs. The Joker,2023.0,54.0,https://cdn.rebrickable.com/media/sets/76264-1.jpg,Batman
76265-1,Batwing: Batman vs. The Joker,2023.0,357.0,https://cdn.rebrickable.com/media/sets/76265-1.jpg,Batman
7779-1,The Batman Dragster: Catwoman Pursuit,2006.0,93.0,https://cdn.rebrickable.com/media/sets/7779-1.jpg,Batman
7780-1,The Batboat: Hunt for Killer Croc,2006.0,195.0,https://cdn.rebrickable.com/media/sets/7780-1.jpg,Batman
7781-1,The Batmobile: Two-Face's Escape,2006.0,393.0,https://cdn.rebrickable.com/media/sets/7781-1.jpg,Batman
7782-1,The Batwing: The Joker's Aerial Assault,2006.0,530.0,https://cdn.rebrickable.com/media/sets/7782-1.jpg,Batman
7783-1,The Batcave: The Penguin and Mr. Freeze's Invasion,2006.0,1091.0,https://cdn.rebrickable.com/media/sets/7783-1.jpg,Batman
7785-1,Arkham Asylum,2006.0,869.0,https://cdn.rebrickable.com/media/sets/7785-1.jpg,Batman
7786-1,The Batcopter: The Chase for the Scarecrow,2007.0,300.0,https://cdn.rebrickable.com/media/sets/7786-1.jpg,Batman
7787-1,The Bat-Tank: The Riddler and Bane's Hideout,2007.0,652.0,https://cdn.rebrickable.com/media/sets/7787-1.jpg,Batman
77903-1,The Dark Knight of Gotham City,2019.0,427.0,https://cdn.rebrickable.com/media/sets/77903-1.jpg,Batman
7884-1,Batman's Buggy: The Escape of Mr. Freeze,2008.0,76.0,https://cdn.rebrickable.com/media/sets/7884-1.jpg,Batman
7885-1,Robin's Scuba Jet: Attack of The Penguin,2008.0,208.0,https://cdn.rebrickable.com/media/sets/7885-1.jpg,Batman
7886-1,The Batcycle: Harley Quinn's Hammer Truck,2008.0,274.0,https://cdn.rebrickable.com/media/sets/7886-1.jpg,Batman
7888-1,The Tumbler: Joker's Ice Cream Surprise,2008.0,457.0,https://cdn.rebrickable.com/media/sets/7888-1.jpg,Batman
9788325341374-1,DC Comics Super Heroes: Zostań Superbohaterem,2023.0,7.0,https://cdn.rebrickable.com/media/sets/9788325341374-1.jpg,Batman
COMCON003-1,Batman and Joker Minifig Pack,2008.0,9.0,https://cdn.rebrickable.com/media/sets/comcon003-1.jpg,Batman
COMCON014-1,Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive,2011.0,6.0,https://cdn.rebrickable.com/media/sets/comcon014-1.jpg,Batman
COMCON018-1,Super Heroes Unite - Batman - New York Comic-Con 2011 Exclusive,2011.0,5.0,https://cdn.rebrickable.com/media/sets/comcon018-1.jpg,Batman
COMCON036-1,Batman of Zur-En-Arrh,2014.0,6.0,https://cdn.rebrickable.com/media/sets/comcon036-1.jpg,Batman
COMCON037-1,Batman Classic TV Series Batmobile,2014.0,152.0,https://cdn.rebrickable.com/media/sets/comcon037-1.jpg,Batman
DC1-1,Commemorative Limited Edition Batman Announcement,2006.0,13.0,https://cdn.rebrickable.com/media/sets/dc1-1.jpg,Batman
SDCC2019-2,Zebra Batman,2019.0,5.0,https://cdn.rebrickable.com/media/sets/sdcc2019-2.jpg,Batman
TRUBATSIGNAL-1,Batman Bat-Signal,2014.0,19.0,https://cdn.rebrickable.com/media/sets/trubatsignal-1.jpg,Batman
TRUJOKERMECH-1,The Joker Mini Mech Bot,2013.0,42.0,https://cdn.rebrickable.com/media/sets/trujokermech-1.jpg,Batman
TRUSHIELD-1,Batman Shield,2012.0,257.0,https://cdn.rebrickable.com/media/sets/trushield-1.jpg,Batman
76023-1,The Tumbler,2014.0,1873.0,https://cdn.rebrickable.com/media/sets/76023-1.jpg,UCS
76139-1,1989 Batmobile,2019.0,3310.0,https://cdn.rebrickable.com/media/sets/76139-1.jpg,UCS
76161-1,1989 Batwing,2020.0,2363.0,https://cdn.rebrickable.com/media/sets/76161-1.jpg,UCS
76240-1,Batmobile Tumbler,2021.0,2049.0,https://cdn.rebrickable.com/media/sets/76240-1.jpg,UCS
76252-1,Batcave Shadowbox,2023.0,3989.0,https://cdn.rebrickable.com/media/sets/76252-1.jpg,UCS
7784-1,The Batmobile Ultimate Collectors' Edition,2006.0,1045.0,https://cdn.rebrickable.com/media/sets/7784-1.jpg,UCS
4526-1,Batman,2012.0,40.0,https://cdn.rebrickable.com/media/sets/4526-1.jpg,Constraction
4527-1,The Joker,2012.0,57.0,https://cdn.rebrickable.com/media/sets/4527-1.jpg,Constraction
4528-1,Green Lantern,2012.0,38.0,https://cdn.rebrickable.com/media/sets/4528-1.jpg,Constraction
5000728-1,DC Universe Super Heroes Collection,2012.0,0.0,https://cdn.rebrickable.com/media/sets/5000728-1.jpg,Constraction
30446-1,The Batmobile,2016.0,63.0,https://cdn.rebrickable.com/media/sets/30446-1.jpg,Justice League
5004081-1,Plastic Man,2014.0,4.0,https://cdn.rebrickable.com/media/sets/5004081-1.jpg,Justice League
76025-1,Green Lantern vs. Sinestro,2015.0,176.0,https://cdn.rebrickable.com/media/sets/76025-1.jpg,Justice League
76026-1,Gorilla Grodd Goes Bananas,2015.0,348.0,https://cdn.rebrickable.com/media/sets/76026-1.jpg,Justice League
76027-1,Black Manta Deep Sea Strike,2015.0,389.0,https://cdn.rebrickable.com/media/sets/76027-1.jpg,Justice League
76028-1,Darkseid Invasion,2015.0,547.0,https://cdn.rebrickable.com/media/sets/76028-1.jpg,Justice League
76040-1,Brainiac Attack,2015.0,179.0,https://cdn.rebrickable.com/media/sets/76040-1.jpg,Justice League
76044-1,Clash of the Heroes,2016.0,91.0,https://cdn.rebrickable.com/media/sets/76044-1.jpg,Justice League
76045-1,Kryptonite Interception,2016.0,307.0,https://cdn.rebrickable.com/media/sets/76045-1.jpg,Justice League
76046-1,Heroes of Justice: Sky High Battle,2016.0,518.0,https://cdn.rebrickable.com/media/sets/76046-1.jpg,Justice League
76085-1,Battle of Atlantis,2017.0,198.0,https://cdn.rebrickable.com/media/sets/76085-1.jpg,Justice League
76086-1,Knightcrawler Tunnel Attack,2017.0,623.0,https://cdn.rebrickable.com/media/sets/76086-1.jpg,Justice League
76087-1,Flying Fox: Batmobile Airlift Attack,2017.0,956.0,https://cdn.rebrickable.com/media/sets/76087-1.jpg,Justice League
76096-1,Superman & Krypto Team-Up,2018.0,208.0,https://cdn.rebrickable.com/media/sets/76096-1.jpg,Justice League
76097-1,Lex Luthor Mech Takedown,2018.0,415.0,https://cdn.rebrickable.com/media/sets/76097-1.jpg,Justice League
76098-1,Speed Force Freeze Pursuit,2018.0,280.0,https://cdn.rebrickable.com/media/sets/76098-1.jpg,Justice League
211903-1,Superman and Kryptonite,2019.0,10.0,https://cdn.rebrickable.com/media/sets/211903-1.jpg,Superman
30164-1,Lex Luthor,2012.0,17.0,https://cdn.rebrickable.com/media/sets/30164-1.jpg,Superman
5001623-1,Jor-El,2013.0,5.0,https://cdn.rebrickable.com/media/sets/5001623-1.jpg,Superman
6862-2,Superman vs Power Armour Lex,2012.0,208.0,https://cdn.rebrickable.com/media/sets/6862-2.jpg,Superman
76002-1,Superman: Metropolis Showdown,2013.0,119.0,https://cdn.rebrickable.com/media/sets/76002-1.jpg,Superman
76003-1,Superman: Battle of Smallville,2013.0,419.0,https://cdn.rebrickable.com/media/sets/76003-1.jpg,Superman
76009-1,Superman: Black Zero Escape,2013.0,169.0,https://cdn.rebrickable.com/media/sets/76009-1.jpg,Superman
COMCON017-1,Super Heroes Unite - Superman - New York Comic-Con 2011 Exclusive,2011.0,5.0,https://cdn.rebrickable.com/media/sets/comcon017-1.jpg,Superman
COMCON022-1,Bizarro #1,2012.0,6.0,https://cdn.rebrickable.com/media/sets/comcon022-1.jpg,Superman
COMCON029-1,Black Superman,2013.0,5.0,https://cdn.rebrickable.com/media/sets/comcon029-1.jpg,Superman
SDCC2015-3,Action Comics #1 Superman,2015.0,145.0,https://cdn.rebrickable.com/media/sets/sdcc2015-3.jpg,Superman
SUPERMAN-1,Superman,2013.0,41.0,https://cdn.rebrickable.com/media/sets/superman-1.jpg,Superman
TRUSHIELD-2,Superman Shield,2012.0,257.0,https://cdn.rebrickable.com/media/sets/trushield-2.jpg,Superman
242002-1,Iron Man,2020.0,8.0,https://cdn.rebrickable.com/media/sets/242002-1.jpg,Avengers
242003-1,Captain Marvel,2020.0,10.0,https://cdn.rebrickable.com/media/sets/242003-1.jpg,Avengers
242105-1,Thor,2021.0,9.0,https://cdn.rebrickable.com/media/sets/242105-1.jpg,Avengers
242106-1,Captain America,2021.0,10.0,https://cdn.rebrickable.com/media/sets/242106-1.jpg,Avengers
242107-1,War Machine,2021.0,18.0,https://cdn.rebrickable.com/media/sets/242107-1.jpg,Avengers
242109-1,Black Widow,2021.0,17.0,https://cdn.rebrickable.com/media/sets/242109-1.jpg,Avengers
242210-1,Iron Man,2022.0,22.0,https://cdn.rebrickable.com/media/sets/242210-1.jpg,Avengers
242211-1,Loki,2022.0,7.0,https://cdn.rebrickable.com/media/sets/242211-1.jpg,Avengers
242212-1,Captain America,2022.0,13.0,https://cdn.rebrickable.com/media/sets/242212-1.jpg,Avengers
242213-1,War Machine,2022.0,15.0,https://cdn.rebrickable.com/media/sets/242213-1.jpg,Avengers
242215-1,Thanos,2022.0,10.0,https://cdn.rebrickable.com/media/sets/242215-1.jpg,Avengers
242217-1,Rescue,2022.0,18.0,https://cdn.rebrickable.com/media/sets/242217-1.jpg,Avengers
242316-1,Black Panther with Jet,2023.0,25.0,https://cdn.rebrickable.com/media/sets/242316-1.jpg,Avengers
242317-1,Doctor Strange,2023.0,9.0,https://cdn.rebrickable.com/media/sets/242317-1.jpg,Avengers
242318-1,Mighty Thor,2023.0,6.0,https://cdn.rebrickable.com/media/sets/242318-1.jpg,Avengers
242319-1,Groot,2023.0,2.0,https://cdn.rebrickable.com/media/sets/242319-1.jpg,Avengers
30162-1,Quinjet,2012.0,33.0,https://cdn.rebrickable.com/media/sets/30162-1.jpg,Avengers
30163-1,Thor and the Cosmic Cube,2012.0,25.0,https://cdn.rebrickable.com/media/sets/30163-1.jpg,Avengers
30165-1,Hawkeye with Equipment,2012.0,24.0,https://cdn.rebrickable.com/media/sets/30165-1.jpg,Avengers
30304-1,The Avengers Quinjet,2015.0,56.0,https://cdn.rebrickable.com/media/sets/30304-1.jpg,Avengers
30452-1,Iron Man and Dum-E,2019.0,38.0,https://cdn.rebrickable.com/media/sets/30452-1.jpg,Avengers
30525-1,The Guardians' Ship,2018.0,69.0,https://cdn.rebrickable.com/media/sets/30525-1.jpg,Avengers
30610-1,Giant-Man Hank Pym,2017.0,3.0,https://cdn.rebrickable.com/media/sets/30610-1.jpg,Avengers
40334-1,Avengers Tower,2019.0,211.0,https://cdn.rebrickable.com/media/sets/40334-1.jpg,Avengers
40418-1,Falcon & Black Widow Team Up,2020.0,60.0,https://cdn.rebrickable.com/media/sets/40418-1.jpg,Avengers
5002943-1,Winter Soldier,2015.0,4.0,https://cdn.rebrickable.com/media/sets/5002943-1.jpg,Avengers
5002946-1,Silver Centurion,2016.0,12.0,https://cdn.rebrickable.com/media/sets/5002946-1.jpg,Avengers
5003084-1,The Hulk,2015.0,27.0,https://cdn.rebrickable.com/media/sets/5003084-1.jpg,Avengers
5004552-1,Super Heroes Avengers Collection,2015.0,0.0,https://cdn.rebrickable.com/media/sets/5004552-1.jpg,Avengers
5005753-1,Infinity Stone Conquest Bundle,2018.0,0.0,https://cdn.rebrickable.com/media/sets/5005753-1.jpg,Avengers
